47,166,196
89,244,192
88,309,89
72,270,72
71,266,25
71,255,32
53,361,72
77,402,168
67,53,314
47,28,375
53,98,333
37,117,119
82,204,87
82,169,96
30,86,124
47,173,144
28,101,282
34,60,143
50,33,255
60,305,157
78,192,132
84,181,15
60,13,193
52,196,104
91,120,70
85,342,8
83,227,61
19,159,65
15,140,45
13,105,202
23,140,224
37,12,147
63,141,138
63,308,181
23,97,371
3, 363, 233
9, 165, 424
9, 281, 362
10, 280, 93
12, 50, 131
13, 330, 64
21, 57, 150
23, 405, 128
34, 198, 5
34, 266, 4
41, 32, 182
47, 146, 328
59, 125, 378
62, 95, 278
91, 144, 124
95, 10, 65
