1,252.0,203.0
4,252.0,215.0
10,247.0,221.0
16,260.0,231.0
17,265.0,182.0
19,279.0,203.0
22,297.0,203.0
21,285.0,203.0
2,275.0,174.0
2,301.0,177.0
2,312.0,103.0
2,280.0,125.0
3,326.0,110.0
11,292.0,190.0
10,303.0,193.0
25,303.0,204.0
27,314.0,197.0
27,300.0,174.0
93,301.0,202.0
35,292.0,204.0
29,269.0,200.0
23,259.0,185.0
43,291.0,181.0
43,262.0,128.0
51,278.0,138.0
58,288.0,203.0
61,281.0,202.0
78,271.0,200.0
72,266.0,197.0
79,272.0,197.0
82,285.0,204.0
84,273.0,206.0
83,257.0,211.0
86,287.0,222.0
92,292.0,199.0
92,295.0,191.0
93,257.0,163.0
94,288.0,129.0
96,319.0,200.0
93,281.0,205.0
94,279.0,210.0
91,272.0,197.0
94,259.0,204.0
89,284.0,199.0
72,259.0,214.0
79,284.0,212.0
74,322.0,191.0
71,324.0,195.0
65,282.0,210.0
58,265.0,198.0
55,250.0,194.0
57,280.0,182.0
62,276.0,256.0
67,271.0,262.0
64,244.0,192.0
62,241.0,184.0
62,257.0,209.0
62,262.0,206.0
64,256.0,223.0
69,254.0,175.0
68,253.0,185.0
69,254.0,169.0
55,257.0,184.0
55,238.0,158.0
55,235.0,191.0
51,263.0,154.0
54,290.0,168.0
56,327.0,229.0
48,274.0,180.0
48,296.0,191.0
52,288.0,189.0
65,242.0,151.0
42,260.0,204.0
45,271.0,201.0
44,247.0,250.0
41,317.0,131.0
36,280.0,200.0
35,303.0,173.0
34,285.0,113.0
1,249.0,178.0
7,280.0,149.0
10,258.0,110.0
9,217.0,109.0
35,312.0,198.0
24,251.0,221.0
14,268.0,130.0
17,284.0,120.0
14,244.0,114.0
8,213.0,156.0
10,215.0,158.0
15,227.0,178.0
26,260.0,207.0
36,211.0,197.0
27,231.0,186.0
28,246.0,191.0
34,252.0,211.0
37,265.0,207.0
53,280.0,201.0
18,271.0,204.0
37,281.0,143.0
91,284.0,279.0
91,246.0,303.0
87,264.0,306.0
83,240.0,303.0
85,255.0,286.0
85,290.0,271.0
11,255.0,275.0
40,260.0,283.0
37,265.0,251.0
43,249.0,301.0
80,277.0,281.0
82,265.0,268.0
84,265.0,245.0
72,227.0,279.0
73,221.0,305.0
80,228.0,300.0
67,220.0,273.0
64,214.0,311.0
57,226.0,306.0
50,237.0,301.0
49,262.0,266.0
49,260.0,290.0
46,229.0,274.0
44,227.0,282.0
46,239.0,290.0
58,210.0,284.0
87,252.0,299.0
87,249.0,297.0
70,212.0,294.0
54,207.0,274.0
10,226.0,292.0
8,194.0,293.0
5,191.0,279.0
17,148.0,247.0
15,203.0,157.0
15,200.0,163.0
63,307.0,208.0
1,127.0,252.0
9,100.0,246.0
5,130.0,188.0
10,159.0,201.0
26,140.0,343.0
28,146.0,317.0
28,137.0,163.0
35,102.0,244.0
37,97.0,234.0
36,119.0,233.0
57,125.0,236.0
34,80.0,266.0
41,93.0,251.0
64,89.0,260.0
67,100.0,258.0
59,133.0,254.0
51,144.0,346.0
67,125.0,208.0
92,135.0,231.0
95,144.0,246.0
94,165.0,241.0
94,152.0,245.0
57,112.0,195.0
57,103.0,190.0
22,114.0,264.0
5,113.0,187.0
1,141.0,258.0
3,154.0,212.0
3,158.0,189.0
5,163.0,176.0
39,87.0,249.0
53,115.0,282.0
75,117.0,198.0
78,98.0,155.0
90,187.0,325.0
58,87.0,271.0
49,98.0,249.0
22,89.0,244.0
23,41.0,208.0
64,80.0,268.0
49,60.0,171.0
11,25.0,281.0
83,59.0,324.0
83,104.0,302.0
77,81.0,316.0
79,108.0,293.0
79,184.0,333.0
97,178.0,335.0
50,274.0,199.0
49,255.0,200.0
2,254.0,198.0
99,90.0,239.0
99,79.0,246.0
99,126.0,244.0
99,125.0,248.0
99,250.0,220.0
97,276.0,203.0
91,274.0,206.0
99,273.0,230.0
99,276.0,222.0
99,130.0,287.0
99,268.0,284.0
99,171.0,326.0
0,300.0,176.0
0,258.0,200.0
0,192.0,185.0
27,217.0,201.0
