269,77,544
275,78,555
277,75,548
345,8,617
348,0,579
534,771,631
588,760,639
648,145,980
692,172,1011
648,156,983
648,158,993
652,147,993
653,154,963
653,156,966
656,139,994
657,133,978
657,135,993
657,138,998
657,137,1006
657,138,989
657,141,1013
657,144,1002
657,171,982
661,176,988
663,140,1019
664,131,978
665,140,982
665,177,1025
665,181,1021
665,182,976
665,217,1075
665,220,1079
670,94,1007
671,94,988
671,96,996
671,100,1010
670,104,1020
670,106,1025
670,119,972
671,89,991
671,90,965
671,99,1022
671,106,987
671,132,959
671,152,1044
671,196,1019
672,184,1046
672,189,1034
672,196,1041
672,199,1029
672,202,1033
672,210,1057
672,210,1064
672,212,1075
673,216,1032
674,230,1078
673,215,1028
673,215,1037
673,222,1069
673,230,1066
674,230,1070
678,101,1017
678,101,1008
676,225,1079
678,116,988
677,152,945
677,157,945
677,181,1052
677,206,1048
677,208,1006
677,212,1064
677,215,1018
677,215,1056
677,223,1045
678,224,1055
678,93,984
678,99,996
678,104,1029
678,108,996
678,107,1018
678,108,1026
678,110,1003
678,130,969
678,220,1047
679,92,969
680,210,1050
681,211,997
680,227,1058
680,229,1030
680,229,1042
681,190,1043
682,100,1018
683,136,1036
683,117,991
683,118,1039
683,121,985
683,121,995
683,127,999
683,128,1008
683,130,975
683,138,964
683,156,1060
683,161,1054
684,197,987
684,211,1057
684,212,997
684,212,1071
684,214,1002
684,216,995
684,219,1007
684,230,1020
684,232,1034
684,247,1071
686,254,1078
687,258,1079
687,263,1078
688,224,1013
688,229,1011
688,229,1022
688,230,1017
688,233,1029
688,235,1036
688,236,1055
688,246,1078
688,251,1075
692,118,1001
689,147,956
690,179,1056
690,182,969
690,189,1070
690,193,1048
690,195,1040
690,202,1059
693,88,992
693,90,999
693,93,970
693,94,1028
693,104,1027
692,101,983
692,117,992
692,120,1008
692,123,1006
692,125,1012
692,130,975
692,131,1003
692,132,1038
693,107,982
697,152,1044
697,154,956
697,162,1060
697,164,1064
697,169,1056
697,189,1053
697,190,970
698,210,979
698,216,985
698,226,1007
698,230,1018
698,235,1045
703,167,1052
702,194,1038
702,212,1061
702,212,1071
703,189,1040
703,216,996
703,261,1078
704,161,973
704,182,1048
704,216,1057
705,109,1002
705,113,1017
705,149,1049
705,163,1059
707,226,1079
707,230,1066
707,230,1075
707,147,1046
707,254,1051
708,186,1035
708,212,993
708,230,1034
711,229,1052
709,155,1054
709,161,1056
709,164,978
709,178,989
711,172,984
712,230,1040
711,275,1076
713,170,1053
713,175,1050
713,176,990
713,185,1040
713,190,1037
713,197,1065
713,202,986
713,206,1079
713,229,1068
715,104,1002
714,106,995
714,111,1021
714,114,1027
714,117,1021
714,122,1022
714,132,973
714,139,975
714,150,1061
714,156,1062
714,157,1070
714,214,1073
715,101,1007
715,101,1016
715,146,1064
716,222,1079
717,224,1068
718,168,1056
718,176,1038
718,180,1065
718,181,999
718,184,1051
718,185,997
718,199,989
718,223,1072
718,224,1077
719,131,1019
719,131,1034
719,156,1061
719,184,1045
723,152,1056
724,196,999
724,140,1034
724,141,1014
724,150,1048
724,168,997
724,171,1000
724,178,1033
724,180,1041
724,181,1009
724,184,1072
724,187,1032
724,190,998
724,212,1002
724,224,1069
724,245,1037
724,252,1042
725,139,1019
729,151,1044
729,138,1017
729,144,1005
729,144,1011
729,145,1038
729,146,995
729,147,1052
729,149,1003
729,158,1041
731,155,1014
750,203,1064
734,153,1045
732,202,1071
732,212,1036
732,216,1061
733,202,1046
735,147,1025
735,148,1035
735,149,1028
735,159,1022
735,159,1039
735,209,1030
736,138,1000
736,148,1045
736,153,1056
736,200,1047
736,206,1047
740,206,1027
739,212,1029
739,223,1039
739,228,1041
739,231,1044
741,190,1059
741,199,1029
741,234,1064
742,162,1052
742,162,1027
742,163,1044
742,163,1061
742,181,1064
742,190,1063
743,157,1048
746,144,1044
746,144,1048
746,145,1053
746,147,1025
746,148,1041
746,154,1048
746,154,1071
746,158,1022
746,162,1030
747,176,1045
747,180,1078
747,181,1038
747,185,1026
747,189,1024
747,202,1023
747,209,1027
747,215,1032
747,224,1048
747,224,1053
747,230,1063
751,214,1046
751,224,1071
752,163,1043
752,219,1055
752,219,1074
754,155,1063
754,156,1071
754,163,1073
754,166,1048
754,181,1067
754,187,1055
755,190,1053
758,198,1055
758,200,1046
759,185,1077
759,196,1048
761,222,1076
763,191,1057
763,198,1049
763,215,1061
768,189,1056
768,191,1071
768,194,1053
768,202,1060
768,212,1057
768,216,1064
770,219,1071
772,206,1051
772,210,1061
772,210,1066
772,212,1057
772,215,1060
772,224,1069
773,189,1066
784,204,1074
784,213,1075
785,202,1071
785,205,1063
