308,638,66
232,298,35
828,502,38
768,961,63
822,284,0
380,812,75
127,743,28
462,198,1
931,611,85
359,182,94
176,784,11
32,833,48
359,785,31
324,255,29
363,275,82
957,52,50
572,293,3
912,565,7
873,311,62
255,318,59
50,744,92
155,355,85
494,738,13
392,918,33
338,914,33
373,795,63
218,350,8
734,908,45
94,984,15
481,553,66
286,463,82
286,641,85
381,338,47
860,929,92
123,845,83
414,589,2
331,238,33
291,715,28
92,158,42
899,865,52
634,796,19
164,504,76
810,801,58
104,345,99
736,920,42
969,465,96
812,665,6
428,14,40
33,916,37
735,328,34
928,767,32
254,889,14
208,215,19
130,838,6
439,232,44
912,943,15
538,44,74
706,381,90
186,402,91
304,720,16
342,68,93
941,877,1
386,31,10
682,523,66
225,431,23
781,105,52
465,975,43
115,913,0
740,313,17
575,768,29
887,371,37
726,613,24
644,619,18
99,919,80
530,440,77
350,978,2
748,219,89
365,109,56
550,446,53
115,223,14
63,870,23
885,119,70
26,791,78
875,694,19
295,788,11
132,481,10
600,551,82
983,110,85
286,94,91
488,909,56
787,31,37
552,886,73
451,162,96
676,638,36
846,220,32
720,635,77
636,452,21
457,83,15
677,895,10
880,130,11
364,576,93
258,166,10
812,221,100
814,930,27
641,825,34
290,826,59
859,622,58
603,318,48
518,940,44
844,621,16
41,913,0
755,519,85
731,104,71
20,97,45
146,972,48
825,100,46
147,974,25
587,938,24
550,406,59
317,365,9
829,203,7
830,841,2
16,737,32
167,886,55
488,225,49
845,210,76
718,402,14
684,204,12
299,839,40
779,688,66
85,364,99
64,80,81
968,74,74
577,533,0
290,256,76
336,114,7
172,971,74
61,779,86
586,86,53
499,276,34
748,521,48
57,881,73
800,345,28
624,638,2
672,127,94
982,557,75
608,807,59
